annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2027-02,理想L9 2022款 Max,1.6万公里／2023-02／合肥／8年钻石会员,215km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2026-02,32.98,49.91万,2025-03-11,43kwh,0.5小时,6.5小时,1次（以车辆登记证为准）,银/灰色,大型SUV,-
2026-11,唐新能源 2018款 DM 2.0T 全时四驱智联创领型 7座 国V,8.75万公里／2018-11／合肥／6年黑金会员,100km,,前置四驱,2.0T 205马力 L4 ,插电混动,自动,2025-10,7.28,30.38万,2025-03-11,24kwh,,3.5小时,1次（以车辆登记证为准）,白色,中型SUV,-
2026-04,唐新能源 2024款 DM-p 荣耀版 215KM 四驱旗舰型,0.4万公里／2024-04／合肥／7年黄金会员,189km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 139马力 L4 ,插电混动,自动,2025-04,16.50,27.12万,2025-03-06,46kwh,0.33小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2026-08,宋L DM-i 2024款 160km 卓越型,0.7万公里／2024-08／合肥／1年黄金会员,160km,,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-08,12.48,19.08万,2025-02-16,27kwh,0.28小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2026-4,腾势D9 2024款 DM-i 980 四驱尊荣型,0.65万公里／2024-04／合肥／2年黑金会员,190km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 139马力 L4 ,插电混动,自动,2025-4,30.90,44.48万,2025-02-26,40kwh,0.42小时,-小时,0次（以车辆登记证为准）,黑色,,-
2025-11,问界M7 2024款 1.5T 四驱Plus版 5座,1.4万公里／2023-11／南京／4年黄金会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 152马力 ,增程式,自动,2025-11,,已降1000元,2025-03-07,40kwh,0.5小时,5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-04,问界M7 2022款 1.5T 后驱舒适版,3.22万公里／2024-04／合肥／6年黑金会员,230km,,后置后驱,增程式 125马力 ,增程式,自动,2025-04,17.68,31.46万,2025-03-09,40kwh,0.5小时,5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-05,传祺E9 2023款 E9 宗师,1.09万公里／2024-05／合肥／6年黑金会员,136km,,前置前驱,2.0T 190马力 L4 ,插电混动,自动,2025-05,27.58,42.31万,2025-03-10,26kwh,0.5小时,3.5小时,0次（以车辆登记证为准）,黑色,,-
2026-6,宝马i5 2024款 eDrive 35L M运动套装,0.73万公里／2024-06／合肥／2年黑金会员,567km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-6,27.90,47.75万,2025-02-26,79kwh,0.53小时,8.25小时,0次（以车辆登记证为准）,黑色,中大型车,-
2027-02,唐新能源 2025款 DM-i 115KM 尊荣型,0.03万公里／2025-02／合肥／6年黑金会员,115km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2026-02,14.68,20.39万,2025-03-09,22kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-11,腾势D9 2024款 DM-i 980 四驱尊荣型,0.66万公里／2024-11／合肥／12年黑金会员,190km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 139马力 L4 ,插电混动,自动,2025-11,30.90,44.48万,2025-03-10,40kwh,0.42小时,-小时,0次（以车辆登记证为准）,黑色,,-
2026-5,理想L6 2024款 Pro,0.2万公里／2024-05／合肥／2年黑金会员,212km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-5,21.30,27.12万,2025-03-09,37kwh,0.33小时,6小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-09,阿维塔07 2024款 Max增程版,1.21万公里／2024-09／合肥／6年黑金会员,230km,,后置后驱,增程式 156马力 ,增程式,自动,2025-09,18.99,26.04万,2025-03-04,39kwh,0.25小时,7小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-6,别克GL8新能源 2024款  陆尊 奢享版 7座,0.48万公里／2024-06／合肥／2年黑金会员,138km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.5T 180马力 L4 ,插电混动,自动,2025-6,34.50,45.58万,2025-03-10,24kwh,-小时,-小时,0次（以车辆登记证为准）,白色,,-
2025-12,江淮iEV6E 2018款 运动版 iEV6E 豪华智享型,6万公里／2018-12／合肥／6年钻石会员,310km,ISOFIX儿童座椅接口/倒车影像/蓝牙/车载电话/手机互联/映射,前置前驱,纯电动 68马力 ,纯电动,自动,2025-12,2.48,17.24万,2025-03-03,42kwh,1小时,8小时,0次（以车辆登记证为准）,白色,微型车,-
2025-08,理想ONE 2020款 增程6座版,5万公里／2021-08／合肥／6年钻石会员,180km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-08,14.98,35.60万,2025-03-11,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-06,高合HiPhi X 2022款 智远版6座 长续航版,0.01万公里／2024-06／合肥／1年黄金会员,650km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-06,20.88,61.87万,2025-02-16,97kwh,0.75小时,9小时,0次（以车辆登记证为准）,白色,中大型SUV,-
2026-07,Model 3 2020款 标准续航后驱升级版,2.4万公里／2020-07／合肥／1年黄金会员,445km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-07,12.88,31.67万,2025-02-16,52kwh,1小时,10小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-06,Model Y 2022款 改款 后轮驱动版,2.6万公里／2023-06／合肥／1年黄金会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-06,17.88,28.65万,2025-03-02,60kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-05,宝马i3 2023款 eDrive 40 L 曜夜套装,0.6万公里／2023-05／合肥／1年黄金会员,592km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 340马力 ,纯电动,自动,2025-05,16.88,41.67万,2025-02-16,79kwh,0.68小时,7.5小时,0次（以车辆登记证为准）,白色,中型车,-
2026-04,小鹏G6 2023款 580 长续航 Pro,1.1万公里／2024-04／合肥／5年黄金会员,580km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 296马力 ,纯电动,自动,2025-04,13.90,22.78万,2025-02-09,66kwh,0.33小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-12,微蓝6 2023款 430km 舒享版,1.3万公里／2023-12／合肥／7年会员,430km,胎压监测装置/倒车影像/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/手机互联/映射/车联网/后排出风口,前置前驱,纯电动 177马力 ,纯电动,自动,2025-12,6.80,12.24万,2025-01-12,50kwh,0.5小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-06,奥迪Q4 e-tron 2022款 50 e-tron quattro 先享版,2.4万公里／2024-06／合肥／12年黑金会员,543km,,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-06,16.70,41.52万,2025-02-21,85kwh,0.68小时,12小时,1次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-04,理想L8 2023款 Air,0.6万公里／2023-04／合肥／9年会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-04,23.80,34.93万,2024-10-11,41kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-07,EMEYA繁花 2024款 EMEYA S+,1万公里／2024-07／合肥／9年会员,650km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 612马力 ,纯电动,自动,2025-07,49.80,83.36万,2025-03-07,102kwh,0.25小时,5.5小时,0次（以车辆登记证为准）,黄/橙色,大型车,-
2026-01,Cayenne新能源 2020款 Cayenne E-Hybrid 2.0T,9万公里／2020-01／合肥／3年会员,51km,胎压监测装置/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/蓝牙/车载电话/车联网/后排出风口,前置四驱,2.0T 252马力 L4 ,插电混动,自动,2026-01,39.80,100.19万,2025-02-19,14kwh,,,1次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-08,岚图梦想家 2024款 PHEV 超长续航卓越版,0.7万公里／2024-08／合肥／3年会员,236km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 150马力 L4 ,插电混动,自动,2025-08,22.80,36.90万,2025-03-11,43kwh,0.5小时,-小时,0次（以车辆登记证为准）,黑色,,-
2025-04,Model 3 2021款 改款 标准续航后驱升级版 3D1,6.2万公里／2021-04／合肥／3年黄金会员,468km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-04,11.98,27.32万,2025-01-05,55kwh,1小时,10小时,0次（以车辆登记证为准）,蓝色,中型车,-
2025-04,奥迪Q4 e-tron 2022款 50 e-tron quattro 创境版,4.3万公里／2023-04／合肥／3年黄金会员,543km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-04,14.50,37.20万,2025-02-17,85kwh,0.68小时,12小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-07,理想L9 2022款 Max,1.6万公里／2023-07／合肥／8年黄金会员,215km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-07,32.80,49.91万,2025-02-05,43kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,蓝色,大型SUV,-
2026-01,高合HiPhi X 2021款 创始版6座,5.8万公里／2022-01／合肥／8年黄金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 598马力 ,纯电动,自动,2026-01,18.30,73.81万,2025-02-27,97kwh,0.75小时,9小时,0次（以车辆登记证为准）,黄/橙色,中大型SUV,-
2026-7,豹5 2023款 领航版,0.01万公里／2024-07／合肥／2年黑金会员,125km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/中央差速器锁止/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置四驱,1.5T 194马力 L4 ,插电混动,自动,2025-7,21.80,28.20万,2025-02-26,32kwh,0.27小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
