annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2027-01,护卫舰07 2023款 DM-i 100KM 旗舰型,1.7万公里／2023-01／金华／1年黄金会员,82km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2026-01,12.98,24.84万,2025-02-19,18kwh,0.37小时,-小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2026-04,理想L6 2024款 Pro,1.21万公里／2024-04／杭州／5年钻石会员,212km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-04,20.58,27.12万,2025-03-08,37kwh,0.33小时,6小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-01,海鸥 2023款 活力版,1.7万公里／2024-01／杭州／13年黄金会员,305km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 75马力 ,纯电动,自动,2026-01,5.38,8.01万,2025-03-13,30kwh,0.5小时,-小时,0次（以车辆登记证为准）,香槟/棕色,小型车,-
2025-04,Model Y 2022款 后轮驱动版,6万公里／2023-04／杭州／3年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-04,16.30,34.40万,2025-03-13,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2027-01,零跑C11 2021款 豪华版,4.8万公里／2023-01／杭州／4年钻石会员,510km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2026-01,10.68,17.35万,2025-03-12,77kwh,0.67小时,6.5小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2025-03,零跑T03 2021款 400豪华版,4.3万公里／2021-03／杭州／4年钻石会员,403km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 75马力 ,纯电动,自动,2025-03,3.98,8.23万,2025-03-08,38kwh,0.6小时,6.5小时,0次（以车辆登记证为准）,蓝色,微型车,-
2026-03,小鹏G6 2023款 755 超长续航 Pro,3.5万公里／2024-03／杭州／2年黄金会员,755km,,后置后驱,纯电动 296马力 ,纯电动,自动,2025-03,14.88,25.50万,2025-02-21,88kwh,0.33小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-07,蔚来ES8 2023款 100kWh 签名版,5.5万公里／2023-07／杭州／6年黑金会员,605km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-07,36.98,64.91万,2025-03-01,100kwh,0.6小时,14小时,1次（以车辆登记证为准）,黄/橙色,中大型SUV,-
2025-02,哪吒S 2022款 增程版 1160km 后驱大版,3.3万公里／2023-02／杭州／6年黄金会员,310km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,增程式  ,增程式,自动,2025-02,11.28,26.36万,2025-01-13,44kwh,0.58小时,-小时,2次（以车辆登记证为准）,绿色,中大型车,-
2025-12,宝马iX3 2023款 领先型,0.5万公里／2023-12／杭州／12年黄金会员,550km,,后置后驱,纯电动 286马力 ,纯电动,自动,2025-12,18.58,43.96万,2025-02-17,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-7,别克E4 2023款 GS版,0.74万公里／2023-07／杭州／14年黑金会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,前置前驱,纯电动 245马力 ,纯电动,自动,2025-7,11.88,20.94万,2024-12-04,65kwh,-小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型SUV,-
2026-05,蔚来EC6 2024款 75kWh,2.9万公里／2024-05／杭州／6年黑金会员,505km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-05,19.98,38.86万,2025-03-03,75kwh,0.5小时,-小时,2次（以车辆登记证为准）,红/紫色,中型SUV,-
2025-04,理想L7 2023款 Pro,2万公里／2023-04／杭州／3年黄金会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-04,23.68,36.88万,2025-02-26,41kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-12,理想L9 2022款 Max,0.55万公里／2023-12／杭州／5年钻石会员,215km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-12,34.28,49.91万,2025-03-08,43kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,银/灰色,大型SUV,-
2026-01,Model Y 2023款 后轮驱动版,2.5万公里／2024-01／杭州／1年黄金会员,554km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-01,18.80,28.10万,2025-03-13,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-06,秦Pro新能源 2019款 DM 超能版 1.5TI 自动智联劲速型 国VI,2.3万公里／2020-06／杭州／5年钻石会员,53km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/后排出风口,前置前驱,1.5T 160马力 L4 ,插电混动,自动,2025-06,4.68,17.03万,2025-02-23,9kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-03,理想L8 2024款 Pro,0.14万公里／2024-03／杭州／5年钻石会员,225km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-03,26.38,34.93万,2025-03-11,43kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-1,长安启源A07 2023款 增程 200 Max,0.74万公里／2024-01／杭州／14年黑金会员,200km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,增程式 95马力 ,增程式,自动,2026-1,10.98,19.09万,2025-03-13,28kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-07,蔚来EC7 2023款 75kWh,1.9万公里／2023-07／杭州／5年钻石会员,490km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-07,28.88,49.71万,2025-02-21,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-09,Taycan 2022款 Taycan,2.1万公里／2023-09／杭州／4年黄金会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-09,61.80,96.39万,2024-10-13,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-04,Taycan 2022款 Taycan,0.7万公里／2024-04／杭州／4年黄金会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-04,69.80,96.39万,2024-12-24,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2025-06,Taycan 2020款 Taycan,6.9万公里／2021-06／杭州／4年钻石会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-06,46.98,96.39万,2025-02-28,79kwh,1.55小时,8小时,1次（以车辆登记证为准）,黑色,中大型车,-
2025-04,ELETRE 2023款 ELETRE S+,3.8万公里／2023-04／杭州／7年黄金会员,650km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 612马力 ,纯电动,自动,2025-04,45.80,89.88万,2025-02-26,112kwh,0.33小时,5.8小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-12,蔚来ES7 2022款 100kWh 首发版,1.3万公里／2022-12／杭州／6年黑金会员,575km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-12,21.98,56.23万,2025-03-08,100kwh,0.6小时,14小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-10,问界M9 2024款 纯电 Max版 100kWh 6座版,0.7万公里／2024-09／杭州／3年黄金会员,630km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 530马力 ,纯电动,自动,2025-10,46.80,55.34万,2025-03-09,100kwh,0.25小时,11.7小时,0次（以车辆登记证为准）,黑色,大型SUV,-
2025-07,汉 2023款 DM-i 冠军版 121KM 尊荣型,2.6万公里／2023-07／杭州／1年会员,101km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-07,12.38,22.77万,2025-03-11,18kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-01,宝马5系新能源 2022款 535Le M运动套装,5.3万公里／2022-01／杭州／3年黄金会员,73km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2026-01,23.80,54.26万,2025-02-26,18kwh,-小时,3.9小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-01,法拉利296 2021款 3.0T V6 GTB,0.58万公里／2024-01／杭州／5年黄金会员,25km,,中置后驱,3.0T 663马力 V6 ,插电混动,自动,2025-01,316.00,324.34万,2025-02-18,7kwh,-小时,-小时,0次（以车辆登记证为准）,红/紫色,跑车,-
2025-05,Taycan 2022款 Taycan,1.4万公里／2023-05／杭州／4年黄金会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-05,65.80,96.39万,2024-12-24,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-03,零跑C11 2023款 纯电 500舒享版,2万公里／2023-03／杭州／8年钻石会员,502km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-03,10.50,16.91万,2025-03-10,69kwh,0.67小时,6小时,0次（以车辆登记证为准）,白色,中型SUV,-
