annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2024-10,奔驰E级新能源 2023款 E 350 e L 插电式混合动力轿车,2.32万公里／2022-10／南京／1年黑金会员,101km,,前置后驱,2.0T 211马力 L4 ,插电混动,自动,2025-8,28.40,56.69万,2025-02-18,25kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中大型车,-
2024-12,极狐 阿尔法S(ARCFOX αS) 2021款 603H,5.9万公里／2022-12／南京／14年黄金会员,603km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/自动泊车入位/定速巡航/电动后备厢/感应后备厢/无钥匙启动系统/无钥匙进入系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/手机无线充电/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/手机互联/映射/车联网/220V/230V电源/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内氛围灯/防紫外线玻璃/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口/自适应巡航,双电机四驱,纯电动 435马力 ,纯电动,自动,2024-12,13.50,38.02万,2024-12-02,94kwh,0.6小时,15.5小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-12,小鹏P7+ 2024款 超长续航 Max,0.3万公里／2024-12／南京／1年黄金会员,725km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 313马力 ,纯电动,自动,2025-12,17.18,21.58万,2025-03-10,76kwh,0.33小时,-小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
2025-03,宝马iX3 2021款 创领型,6.1万公里／2021-03／南京／12年钻石会员,500km,,后置后驱,纯电动 286马力 ,纯电动,自动,2025-03,15.80,47.75万,2024-12-28,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2027-01,极氪MIX 2025款 长续航智驾版,0.6万公里／2025-01／南京／1年黄金会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 422马力 ,纯电动,自动,2026-01,23.80,32.55万,2025-03-07,102kwh,0.25小时,-小时,0次（以车辆登记证为准）,白色,,-
2025-07,ID.4 X 2021款 Pure 纯净版,4万公里／2021-07／南京／1年会员,402km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 170马力 ,纯电动,自动,2025-07,8.98,21.69万,2025-03-07,57kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-5,Taycan 2022款 Taycan,2万公里／2022-05／南京／4年钻石会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-5,59.80,96.39万,2025-03-01,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
已过期,汉 2024款 DM-i 荣耀版 121KM 尊贵型,0.01万公里／未上牌／南京／9年会员,121km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,已过期,15.98,19.52万,2024-12-23,18kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-09,蔚来ES6 2024款 75kWh,0.01万公里／2024-09／南京／1年黄金会员,500km,,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-09,20.98,36.69万,2025-01-06,75kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2026-03,海豚 2024款 荣耀版 420km 自由版,2.6万公里／2024-03／南京／8年黄金会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-03,7.28,12.24万,2025-02-20,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,小型车,-
已过期,汉 2024款 EV 荣耀版 715KM前驱旗舰型,0.01万公里／未上牌／南京／9年会员,715km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置前驱,纯电动 245马力 ,纯电动,自动,已过期,20.50,23.86万,2024-12-23,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-9,Taycan 2019款 Taycan 4S,4.5万公里／2020-09／南京／4年钻石会员,407km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 530马力 ,纯电动,自动,2025-9,51.80,124.61万,2025-02-28,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-03,宝马iX 2022款 xDrive40,0.5万公里／2023-03／南京／12年钻石会员,455km,,双电机四驱,纯电动 326马力 ,纯电动,自动,2025-03,31.80,81.07万,2025-01-14,77kwh,0.68小时,7.25小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
已过期,宝骏云海 2024款 600km 纯电版,0.01万公里／未上牌／南京／9年会员,600km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,已过期,10.98,14.52万,2025-01-03,69kwh,0.33小时,10.5小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2027-01,小米SU7 2024款 700km 后驱长续航智驾版,0.01万公里／2025-01／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-01,23.09,23.44万,2025-01-25,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
已过期,宝马i7 2023款 xDrive60L 豪华套装,0.01万公里／未上牌／无锡／9年黑金会员,650km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,已过期,83.99,158.37万,2025-03-06,106kwh,0.93小时,10.5小时,0次（以车辆登记证为准）,红/紫色,大型车,-
2026-01,Model Y 2023款 后轮驱动版,1万公里／2024-01／南京／11年会员,554km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-01,18.80,28.10万,2025-01-11,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-10,宝马iX3 2023款 创领型,3.7万公里／2023-10／南京／12年钻石会员,535km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-10,19.80,48.30万,2025-02-13,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-04,智界S7 2024款 Max 后驱长航智驾版,1.2万公里／2024-04／南京／1年黄金会员,705km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 292马力 ,纯电动,自动,2025-04,18.98,29.29万,2025-03-07,82kwh,0.25小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2027-01,极氪001 2022款 超长续航单电机 WE版,1万公里／2023-01／南京／3年黄金会员,732km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2026-01,16.98,32.46万,2025-03-08,100kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-07,汉 2022款 DM-i 121KM 尊贵型,1.4万公里／2023-07／南京／1年黄金会员,101km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-07,11.98,23.64万,2025-03-11,18kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-07,蔚来ES8 2020款 415KM 七座版,7万公里／2021-07／南京／7年会员,415km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-07,14.98,50.80万,2025-02-19,70kwh,0.7小时,10小时,0次（以车辆登记证为准）,香槟/棕色,中大型SUV,-
2026-03,宝马iX 2022款 M60,0.01万公里／2024-03／南京／12年钻石会员,566km,,双电机四驱,纯电动 619马力 ,纯电动,自动,2025-03,51.80,108.21万,2025-01-18,112kwh,0.82小时,10.75小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-01,Model Y 2023款 后轮驱动版,1.7万公里／2024-01／南京／1年会员,554km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-01,17.98,28.10万,2025-02-25,60kwh,1小时,10小时,1次（以车辆登记证为准）,黑色,中型SUV,-
2025-12,海豚 2023款 420km 自由版,5万公里／2023-12／南京／9年黄金会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-12,5.98,12.68万,2025-03-12,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,小型车,-
2026-01,smart精灵#3 2023款 Pulse四驱版,2.6万公里／2024-01／南京／4年黄金会员,520km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口/胎压监测装置/全景摄像头/倒车影像/定速巡航/中央差速器锁止/电动吸合门/无钥匙进入系统/方向盘加热/手机互联/映射/手机无线充电/方向盘换挡/转向辅助灯/车内氛围灯/转向头灯/220V/230V电源/防紫外线玻璃/电动侧滑门/后排独立空调/车载空气净化器/自适应巡航,双电机四驱,纯电动 428马力 ,纯电动,自动,2026-01,13.80,26.04万,2025-03-07,66kwh,0.5小时,7.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-05,宝马i3 2024款 eDrive 35 L,0.8万公里／2024-05／南京／1年黄金会员,526km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-05,15.98,38.41万,2025-03-13,70kwh,0.52小时,6.75小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-05,ID.4 CROZZ 2021款 长续航Lite PRO两驱版,4.8万公里／2022-05／南京／5年黄金会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2025-05,10.58,25.77万,2025-03-05,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-09,蔚来ET5T 2023款 75kWh Touring,2.82万公里／2023-09／南京／3年黄金会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2024-09,19.98,32.35万,2024-10-20,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
2026-01,小鹏G6 2023款 755 超长续航 Pro,2.9万公里／2024-01／南京／1年黄金会员,755km,,后置后驱,纯电动 296马力 ,纯电动,自动,2026-01,13.38,25.50万,2025-02-26,88kwh,0.33小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
