annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-09,蔚来ES7 2024款 75kWh,0.7万公里／2024-09／上海／8年黄金会员,485km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-09,28.80,47.54万,2025-03-13,75kwh,0.5小时,11.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-05,Model 3 2021款 改款 标准续航后驱升级版 3D1,7万公里／2021-05／上海／2年黑金会员,468km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-05,11.98,27.32万,2025-03-13,55kwh,1小时,10小时,1次（以车辆登记证为准）,白色,中型车,-
2026-08,欧拉好猫GT 2022款 木兰版 480km长续航,4.2万公里／2022-08／上海／1年会员,480km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 171马力 ,纯电动,自动,2025-08,6.68,18.34万,2025-03-09,59kwh,0.5小时,8小时,0次（以车辆登记证为准）,银/灰色,小型车,-
2027-02,零跑C01 2023款 606智享版,3.1万公里／2023-02／上海／1年黄金会员,606km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2026-02,9.80,18.87万,2025-03-05,79kwh,0.7小时,7小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-11,蔚来ET5 2022款 75kWh,5.4万公里／2022-11／上海／6年黑金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-11,15.99,32.35万,2025-03-14,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,蓝色,中型车,-
2025-09,ID.4 CROZZ 2022款 纯享限量版,1.85万公里／2023-09／上海／6年黑金会员,425km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 170马力 ,纯电动,自动,2025-09,10.39,21.05万,2025-03-14,56kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-03,荣威RX5新能源 2020款 ePLUS 国潮荣麟豪华版,3.5万公里／2021-03／上海／5年会员,52km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 169马力 L4 ,插电混动,自动,2025-03,6.28,16.91万,2025-03-04,11kwh,,3小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-05,奥迪Q2L e-tron 2019款 Q2L e-tron 纯电智享型,4.96万公里／2021-05／上海／14年黄金会员,265km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网,前置前驱,纯电动 136马力 ,纯电动,自动,2025-05,7.60,25.76万,2025-03-12,40kwh,0.6小时,17小时,1次（以车辆登记证为准）,白色,小型SUV,-
2025-11,小蚂蚁 2019款 4座智享版 35kWh,1.88万公里／2019-11／上海／1年会员,301km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话,后置后驱,纯电动 41马力 ,纯电动,自动,2025-11,2.45,7.58万,2025-02-23,35kwh,0.5小时,7小时,0次（以车辆登记证为准）,白色,微型车,-
2025-12,荣威i6新能源 2017款 45T 混动互联智享版,2.4万公里／2018-12／上海／3年黄金会员,53km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/后排出风口,前置前驱,1.0T 125马力 L3 ,插电混动,自动,2025-12,3.98,21.90万,2025-02-28,0kwh,,3小时,1次（以车辆登记证为准）,香槟/棕色,紧凑型车,-
2025-01,荣威e950 2016款 1.4T 豪华版,3.2万公里／2017-01／上海／1年会员,60km,车道偏离预警系统/ISOFIX儿童座椅接口/倒车影像/定速巡航/无钥匙启动系统/无钥匙进入系统/蓝牙/车载电话/转向辅助灯/自适应远近光/后排出风口,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2025-01,1.68,31.35万,2025-03-07,12kwh,,8小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-01,荣威RX5新能源 2019款 eRX5 50T 4G互联超越版,3.5万公里／2020-01／上海／1年会员,60km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/转向辅助灯/后排出风口,前置前驱,1.5T 162马力 L4 ,插电混动,自动,2026-01,4.00,19.09万,2025-02-20,12kwh,,3小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-06,唐新能源 2018款 DM 2.0T 全时四驱智联创享型 7座 国V,7.7万公里／2019-06／上海／3年黄金会员,81km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置四驱,2.0T 205马力 L4 ,插电混动,自动,2025-06,8.28,28.21万,2025-02-22,20kwh,,5.8小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-01,唐新能源 2018款 DM 2.0T 全时四驱智联创享型 7座 国V,11.2万公里／2019-01／上海／2年黄金会员,81km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置四驱,2.0T 205马力 L4 ,插电混动,自动,2025-01,6.80,28.21万,2024-12-09,20kwh,,5.8小时,0次（以车辆登记证为准）,红/紫色,中型SUV,-
2025-03,荣威i6 MAX新能源 2020款 1.5T PHEV爽酷版,3.2万公里／2021-03／上海／1年会员,51km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/车内PM2.5过滤装置/后排出风口,前置前驱,1.5T 169马力 L4 ,插电混动,自动,2025-03,4.30,14.85万,2025-03-07,0kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-07,高合HiPhi Y 2023款 560km 精英版,2.2万公里／2023-07／上海／2年黄金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 336马力 ,纯电动,自动,2025-07,14.98,40.05万,2025-01-06,77kwh,0.63小时,8.2小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-06,极氪009 2022款 WE版,6.4万公里／2023-06／上海／2年黄金会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-06,30.00,54.17万,2025-03-10,116kwh,0.47小时,-小时,0次（以车辆登记证为准）,黑色,,-
2025-09,蔚来ET5T 2023款 75kWh Touring,1.5万公里／2023-09／上海／2年黄金会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口/倒车影像/全景摄像头/定速巡航/无钥匙进入系统/方向盘加热/手机无线充电/车内氛围灯/后排独立空调/自适应巡航,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-09,19.58,32.35万,2025-03-07,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,黄/橙色,中型车,-
2025-06,汉 2023款 EV 冠军版 715KM前驱尊荣型,1万公里／2023-06／上海／2年会员,715km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 245马力 ,纯电动,自动,2025-06,15.68,28.20万,2025-03-13,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-03,宝马i5 2024款 eDrive 35L 尊享型 M运动套装,0.58万公里／2024-03／上海／2年钻石会员,536km,,后置后驱,纯电动 286马力 ,纯电动,自动,2025-03,30.98,50.57万,2025-03-10,79kwh,0.53小时,8.25小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2027-1,Panamera新能源 2021款 Panamera Turbo S E-Hybrid 行政加长版 4.0T,0.32万公里／2025-01／上海／12年黑金会员,43km,,前置四驱,4.0T 571马力 V8 ,插电混动,自动,2026-1,198.80,269.52万,2025-03-01,18kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,大型车,-
2026-04,小鹏P7 2024款 P7i 550 Max,1.15万公里／2024-04／上海／5年黄金会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 276马力 ,纯电动,自动,2025-04,15.18,26.04万,2025-03-05,64kwh,0.48小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-03,Model 3 2020款 标准续航后驱升级版,4万公里／2020-03／上海／5年会员,445km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-03,11.88,31.67万,2025-02-05,52kwh,1小时,10小时,0次（以车辆登记证为准）,白色,中型车,-
2026-01,Model Y 2021款 标准续航后驱版,2.4万公里／2022-01／上海／4年会员,525km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-01,16.88,31.67万,2025-03-14,60kwh,-小时,-小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2027-01,智己LS7 2023款 100kWh Lux四驱版,2.9万公里／2023-01／上海／14年黄金会员,625km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 578马力 ,纯电动,自动,2026-01,21.00,43.40万,2025-02-20,100kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-04,小鹏P7 2024款 P7i 550 Max,0.47万公里／2024-04／上海／5年黄金会员,550km,,后置后驱,纯电动 276马力 ,纯电动,自动,2025-04,15.58,26.04万,2025-02-25,64kwh,0.48小时,-小时,0次（以车辆登记证为准）,绿色,中型车,-
2026-06,极越01 2024款 Max,0.4万公里／2024-06／上海／6年黑金会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-06,12.29,23.87万,2025-03-13,71kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,中大型SUV,-
2025-03,Model Y 2022款 改款 后轮驱动版,2.9万公里／2023-03／上海／2年黄金会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,17.88,28.65万,2025-02-28,60kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2026-03,宝马i5 2024款 eDrive 35L 尊享型 M运动套装,1.2万公里／2024-03／上海／15年钻石会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-03,29.80,50.57万,2025-02-28,79kwh,0.53小时,8.25小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-03,奔驰EQS 2022款 450+ 先锋版,1.58万公里／2024-03／青岛／9年黑金会员,849km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 333马力 ,纯电动,自动,2025-03,36.80,117.19万,2025-01-10,112kwh,0.62小时,,1次（以车辆登记证为准）,黑色,大型车,-
2025-10,高合HiPhi Y 2023款 560km 精英版,0.9万公里／2023-10／上海／6年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 336马力 ,纯电动,自动,2025-10,15.80,40.05万,2025-03-13,77kwh,0.63小时,8.2小时,1次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-03,蔚来ET5 2022款 75kWh,3.9万公里／2023-03／上海／5年黄金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-03,14.78,32.35万,2025-03-14,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,中型车,-
